,user_attr_0,user_attr_1,user_attr_2,user_attr_3,user_attr_4,user_attr_5,user_attr_6,user_attr_7,user_attr_8,user_attr_9,user_attr_10,user_attr_11,user_attr_12,user_attr_13,user_attr_14,user_attr_15,user_attr_16,user_attr_17,user_attr_18,user_attr_19,user_idx,item_attr_0,item_attr_1,item_attr_2,item_attr_3,item_attr_4,item_attr_5,item_attr_6,item_attr_7,item_attr_8,item_attr_9,item_attr_10,item_attr_11,item_attr_12,item_attr_13,item_attr_14,item_attr_15,item_attr_16,item_attr_17,item_attr_18,item_attr_19,item_idx,price,segment_budget,segment_mainstream,segment_premium,category_books,category_clothing,category_electronics,category_home,orig_price
0,-0.6882024387728212,-0.6035868534057807,-0.7138751675546389,0.4703162017882814,-0.08124003987250344,-0.2794164622626392,-1.7709517210922827,-0.8785797432131541,0.3986691603391742,-0.4623034268760771,0.15953146958913833,1.2665118003276337,0.5386060692088166,-0.40684166230025764,-1.0109891701957272,-3.0535495960558983,-0.6683849224728525,-0.8260124958168491,-0.10963380560462432,-0.6539052269746876,280,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
1,-2.738231233324972,-2.620700152635066,-1.1068651778571754,-0.04231341394644794,-3.2475048427252347,-0.9997301761516306,-1.0262478565174211,0.8883377782084478,-0.8850218117128636,-0.11701101525907154,-0.35874285991253674,-2.6305664798072006,0.2682072166317373,-0.28460349454371203,0.008268639674589573,3.4262377064363267,-2.5841129394985884,1.2246966497611085,-0.7874475194003556,-0.2126710955969907,144,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
2,-0.3394260189501354,-0.4969539798465855,-0.06306183025365014,0.6906462747863413,0.4495541354413237,-1.9848979684499035,-3.053921134901955,0.4343199112392737,-1.866878698415421,-0.7247654018926836,-1.6701130260593595,-2.3019804375800197,0.041462728204788024,0.25915516030264685,-1.0765104007267194,-3.09104229214491,-1.0462444482524829,-0.1081959945974535,-1.9789115687741288,-0.31664008022084433,67,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
3,1.6650560678066024,0.6905485943435961,-0.2874259693677851,0.5269862633197322,0.605900424357309,-1.0639474880582434,-1.3162172445419649,-0.42185693703035254,0.361636124497944,-0.3609396013465823,-2.076996482190997,-1.3028244439508423,-0.573972863594378,-0.5756656043258302,1.4725421767898081,-1.885987942398998,0.005589241835874614,0.9891131083282896,1.771449745422796,-0.9043974231839613,169,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
4,0.2045065398247231,0.28905668737551893,-0.4161733720706391,0.9104591452035038,-0.09023720404050262,-1.3610879101735704,0.9033699701251907,0.19790327253902762,-0.9430440211284823,-0.9794929673992434,-0.2034244548592382,-0.036815204732415285,-0.30270773436879356,-0.18869132655711512,1.1999573745763805,0.5715431522348857,-0.30936440873497567,0.4413105807674833,-1.5325239035275395,-0.10207295005319106,131,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
5,-0.16914869538442223,0.9510014381313361,0.37941704113740315,-1.5773760769847582,0.8764964500195378,-0.1868678599868447,0.18706579585891625,0.9665408592786029,-1.6115802495135512,-0.535825578706463,-1.031454551359215,-2.067859425365456,-0.1532900223950801,2.0115565515844236,-2.340077744505753,-0.5322806110494703,0.14054293507477345,-0.37692179834381884,-0.6131280525157404,-1.7992163634458243,177,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
6,0.007020272135356831,-0.557395365074036,-1.895448504755072,-1.2079109406740753,-0.762746747686504,-2.0958939685741136,-1.239028658023233,0.15233033817667985,0.9273053642892164,-0.9194347526585507,0.2564883543160984,-2.4140600705874675,0.15945124111361153,-1.303948414727481,-0.19265438329202994,-0.7477524182397093,0.8204140097838342,-1.3744356483399183,0.12760629756183106,-0.7795074632965335,240,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
7,0.058326912521722396,-0.42399460858758853,0.03875599244636918,-1.4206735930793664,-0.330639175963922,-1.9137144969049802,-0.6112260613487003,-1.4039076414647897,-1.2355299425897666,0.7360931752104374,0.591310120594269,0.109138120907177,-1.592312764672579,-0.8164084496948019,0.7130976999791834,-0.35828308636009526,1.8193295399816942,-0.10668216060562813,-0.3079508835099684,-0.8091164642025014,63,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
8,0.19882842020253477,-0.07902705561061019,-0.007981152007200731,-1.0260348426675803,-2.6533429198712444,0.5971527117536957,-0.9788374560084041,-1.3627757640431206,0.1934789119139937,-0.8920126399191296,0.5599363840466218,0.11700594957669752,0.18356932320047759,-1.8659557112005343,0.7119439853864005,-0.23874946876614395,-0.8692771392462031,-0.3566115326577489,-2.27623523289832,-0.09134718851932916,117,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
9,-0.18254673874982486,-0.8328604043825112,-0.5933868588999482,-1.0293321124483708,-2.014470309180767,-0.17840678866076143,1.2549330716472415,-0.48159836921656185,-0.2747358827524505,0.19272275511685943,-1.7693304965466992,1.2025146581296056,-0.297671203577198,1.131856899089109,-1.2330329955239894,1.3180619225578247,0.2751554940347831,0.05304008585235842,-0.26597554564685205,-0.7485286180744494,153,0.8149874547962647,-0.8769345818745263,-0.9021980869729431,0.9525147585958975,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102067,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.21403383781103172,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231125,136,34.1524537032953,1,0,0,0,1,0,0,34.1524537032953
